time_period,academic_year,YAG,qualification_level,sex,CAH3_code,CAH3_subject,grads,grads_uk,unmatched_percent,overseas_percent,matched,activity_not_captured,no_sust_dest,sust_emp_only,sust_emp_with_or_without_fs,sust_emp_fs_or_both,fs_with_or_without_sust_emp,earnings_include,earnings_LQ,earnings_median,earnings_UQ
202324,2019/2020,3 YAG,First-degree,Male,CAH19-04-01,French studies,240,225,0.4,6.5,225,5.2,4.2,75.8,87.5,90.7,14.9,160,26700,32900,42800
202324,2019/2020,3 YAG,First-degree,Male,CAH19-04-02,German and scandinavian studies,125,115,0,8.5,115,10.4,7.8,62.8,80.1,81.8,19,70,27100,32600,40600
202324,2019/2020,3 YAG,First-degree,Female,CAH25-02-04,Dance,900,890,0.8,1.2,885,3.3,7.6,80.6,87.7,89.1,8.5,660,14600,22300,27400
202122,2019/2020,1 YAG,First-degree,Female,CAH26-01-04,Environmental sciences,380,380,0.8,1,375,2.9,3.8,50.6,84.4,93.4,42.7,185,16100,20400,24800
202324,2019/2020,3 YAG,First-degree,Female,CAH19-01-07,Linguistics,455,440,0.7,3.6,435,3.8,6.7,66.6,83.9,89.5,22.9,285,23100,27800,32200
202324,2019/2020,3 YAG,First-degree,Female,CAH17-01-07,Finance,990,970,1.4,2,955,4.2,8.3,72.3,85.7,87.6,15.3,680,24500,30700,39500
202223,2020/2021,1 YAG,First-degree,Female,CAH25-01-02,Art,2130,2095,0.8,1.7,2075,3.7,11.4,62.9,78.6,84.8,21.9,1240,12400,17500,21500
202324,2019/2020,3 YAG,First-degree,Male,CAH26-01-01,Geography (non-specific),540,520,0.9,3.5,515,3.6,6.1,79.2,89.1,90.3,11.1,405,26000,30400,35900
202223,2020/2021,1 YAG,First-degree,Female,CAH19-01-01,English studies (non-specific),2745,2680,0.6,2.5,2660,1.8,7.3,49.8,80.5,90.9,41.1,1290,17200,22600,26300
202223,2020/2021,1 YAG,First-degree,Female,CAH19-04-09,Others in language and area studies,1035,975,1.2,5.6,965,5,7.1,52.9,79.1,87.8,34.9,490,19700,25200,29900
202324,2019/2020,3 YAG,First-degree,Female,CAH02-06-03,Ophthalmics,520,515,0.6,0.6,510,2.1,5.3,66,90.8,92.6,26.6,320,23800,35500,46100
202122,2019/2020,1 YAG,First-degree,Female,CAH19-01-07,Linguistics,455,450,0.5,1.7,445,3.2,6.1,50.7,78.4,90.7,40,220,13900,19000,23400
202324,2019/2020,3 YAG,First-degree,Male,CAH07-02-01,Chemistry,1930,1875,0.7,2.9,1860,4.2,5.4,62.4,82.4,90.5,28,1150,27100,32200,41400
202223,2020/2021,1 YAG,First-degree,Male,CAH02-06-03,Ophthalmics,215,215,0.9,0.5,210,4.2,3.3,86.8,92,92.5,5.7,185,18200,21200,27000
202223,2020/2021,1 YAG,First-degree,Female,CAH15-01-05,Development studies,265,255,0.8,3.9,255,3.3,10.3,53.4,78.4,86.4,33,135,19300,23400,27400
202223,2020/2021,1 YAG,First-degree,Female,CAH05-01-01,Veterinary medicine and dentistry,720,705,0.1,2.4,705,0.9,2.2,76.5,85.9,97,20.4,530,32100,33900,36500
202122,2019/2020,1 YAG,First-degree,Female,CAH20-01-05,Classics,495,490,0.4,1.8,485,2,5.5,42.9,77.8,92.6,49.6,205,15700,20800,25900
202324,2021/2022,1 YAG,First-degree,Female,CAH17-01-08,Accounting,1505,1485,0.9,1.3,1475,3,8.1,62.9,85,88.9,25.9,915,21600,25600,30400
202223,2020/2021,1 YAG,First-degree,Female,CAH10-01-06,"Bioengineering, medical and biomedical engineering",275,275,0.8,0.9,270,3,4.7,53.3,77.7,92.3,39,145,23400,27700,32100
202122,2019/2020,1 YAG,First-degree,Male,CAH15-01-02,Sociology,1770,1755,0.2,1,1750,3.1,8.4,55.9,79.7,88.5,32.6,950,15000,19700,24100
202223,2020/2021,1 YAG,First-degree,Male,CAH13-01-04,"Planning (urban, rural and regional)",230,225,0.4,1.3,225,2.3,7.6,64.8,85.6,90.2,25.3,145,24100,27000,31000
202223,2020/2021,1 YAG,First-degree,Female,CAH02-05-03,Biomedical sciences (non-specific),3975,3930,0.6,1.1,3910,2.3,5.7,48.2,78.5,92.1,43.8,1855,18600,23400,28100
202324,2019/2020,3 YAG,First-degree,Male,CAH15-02-01,Economics,5025,4905,0.8,2.4,4860,4.9,6.2,73.5,86.6,88.9,15.4,3510,30400,39200,52700
202223,2020/2021,1 YAG,First-degree,Female,CAH07-04-02,Forensic and archaeological sciences,945,940,0.4,0.8,935,2,7.6,61.8,84.1,90.3,28.6,570,17900,21200,25200
202223,2020/2021,1 YAG,First-degree,Male,CAH16-01-01,Law,4800,4740,1,1.3,4695,3.5,6.3,44.4,78.6,90.2,45.8,2025,19000,23000,29200
202223,2020/2021,1 YAG,First-degree,Male,CAH02-05-03,Biomedical sciences (non-specific),1775,1755,0.5,1,1745,3.3,7.5,46.5,73.5,89.2,42.6,795,17900,22300,27700
202324,2021/2022,1 YAG,First-degree,Male,CAH11-01-03,Information systems,260,255,0.5,0.9,255,6.6,8.4,71.9,81.9,85,13.1,175,21600,27400,37700
202223,2020/2021,1 YAG,First-degree,Female,CAH23-01-04,Liberal arts (non-specific),260,245,1.8,4.9,245,4.6,6.2,54,78.3,89.2,35.2,125,19000,24800,29600
202223,2020/2021,1 YAG,First-degree,Female,CAH04-01-05,Others in psychology,180,180,1.3,1.8,175,1.9,6.7,54.7,81.1,91.4,36.7,95,16800,21900,26600
202223,2020/2021,1 YAG,First-degree,Male,CAH10-01-03,Production and manufacturing engineering,1085,1070,0.7,1.6,1060,3.8,5.5,75,86.9,90.7,15.7,785,25200,29900,36900
202223,2020/2021,1 YAG,First-degree,Male,CAH10-01-09,"Chemical, process and energy engineering",1265,1250,1,1.4,1235,2.6,7.1,69.4,85,90.3,20.9,845,25600,30300,35400
202223,2020/2021,1 YAG,First-degree,Male,CAH07-01-02,Astronomy,200,195,0.8,2.7,195,4.4,5.4,55.8,80.6,90.2,34.4,105,21500,27400,31400
202223,2020/2021,1 YAG,First-degree,Male,CAH11-01-04,Software engineering,1465,1450,0.7,1,1440,4.2,6.7,77.7,85,89.1,11.4,1100,23700,29600,37200
202122,2019/2020,1 YAG,First-degree,Male,CAH19-04-09,Others in language and area studies,350,335,0,4.2,335,5.8,9,49.6,73.3,85.1,35.5,160,19000,23700,29200
202223,2020/2021,1 YAG,First-degree,Male,CAH19-04-08,American and australasian studies,115,115,0,2,115,3,10.8,44.9,69.9,86.2,41.3,50,15000,22300,26300
202324,2019/2020,3 YAG,First-degree,Female,CAH11-01-07,Business computing,115,115,0.9,0.1,110,2.9,12.1,81.6,83.2,85,3.4,90,25600,32600,38800
202324,2021/2022,1 YAG,First-degree,Male,CAH10-01-02,Mechanical engineering,3555,3495,1,1.7,3460,3.5,6.3,75.4,86,90.2,14.8,2585,26400,31100,36600
202324,2021/2022,1 YAG,First-degree,Female,CAH26-01-02,Physical geographical sciences,810,780,0.3,3.9,775,2.1,4.5,57.4,85.1,93.4,35.9,440,20100,24900,29600
202324,2021/2022,1 YAG,First-degree,Female,CAH07-01-01,Physics,645,625,0.5,3.7,620,4.3,4.2,46.8,78.8,91.5,44.7,280,24200,30400,37700
202324,2021/2022,1 YAG,First-degree,Female,CAH25-02-04,Dance,825,795,0.8,3.5,790,2.3,8.3,70.4,87.5,89.3,18.9,495,10200,16100,22000
202324,2021/2022,1 YAG,First-degree,Male,CAH02-06-01,Health sciences (non-specific),935,930,0.6,0.5,925,2.4,2.6,73.3,92.4,95,21.6,665,32600,37300,44700
202324,2021/2022,1 YAG,First-degree,Female,CAH02-06-05,Physiotherapy,1010,995,0.3,1.3,990,2.1,3.5,89.2,93.9,94.4,5.2,880,28200,29300,31100
202324,2021/2022,1 YAG,First-degree,Male,CAH17-01-07,Finance,1965,1930,0.8,1.8,1915,4.3,9,62.8,81.9,86.7,24,1175,21600,26400,32600
202324,2021/2022,1 YAG,First-degree,Male,CAH17-01-08,Accounting,2525,2505,0.5,0.9,2490,4.1,9.4,61.3,82.4,86.5,25.2,1500,21600,25300,31100
202324,2021/2022,1 YAG,First-degree,Male,CAH01-01-01,Medical sciences (non-specific),100,100,0,0,100,0,3,15.5,55.1,97,81.5,15,22700,25300,29600
202324,2019/2020,3 YAG,First-degree,Male,CAH09-01-01,Mathematics,3800,3715,0.6,2.2,3695,4.9,6.6,69.4,84.1,88.5,19.1,2530,28900,36600,47900
202324,2019/2020,3 YAG,First-degree,Male,CAH09-01-03,Statistics,150,150,0.3,2,150,3.2,5.7,73.1,88.2,91.1,18,105,34000,43200,58200
202122,2019/2020,1 YAG,First-degree,Male,CAH13-01-01,Architecture,1255,1240,0.4,1.3,1235,2.9,7.3,52.5,75.2,89.8,37.3,620,17500,21200,24800
202324,2021/2022,1 YAG,First-degree,Male,CAH24-01-04,Journalism,810,800,0.8,1.3,790,4.2,11,75.4,82.1,84.8,9.4,575,17900,22300,26700
202324,2021/2022,1 YAG,First-degree,Male,CAH07-04-02,Forensic and archaeological sciences,395,395,0.6,1.1,390,2.8,6.6,68,85.9,90.6,22.7,265,18300,23100,28200
202324,2021/2022,1 YAG,First-degree,Male,CAH20-01-05,Classics,285,280,0.2,2.1,280,4.6,5.4,39.9,73.5,90,50.1,110,17200,24900,31100
202324,2021/2022,1 YAG,First-degree,Female,CAH11-01-02,Information technology,190,185,1.6,0.7,185,3.6,10.5,67.5,81.2,85.9,18.4,120,23800,31100,38100
202324,2021/2022,1 YAG,First-degree,Male,CAH11-01-04,Software engineering,1510,1490,0.5,1.2,1480,6.2,8.2,75.1,82.9,85.6,10.5,1090,24200,30000,37300
202122,2019/2020,1 YAG,First-degree,Male,CAH02-04-01,Nursing (non-specific),115,115,3.5,0,110,4.8,1.8,67.1,92.5,93.4,26.3,75,29600,35400,44200
202122,2019/2020,1 YAG,First-degree,Female,CAH02-02-01,Pharmacology,365,365,0.1,0.3,365,0.7,6.2,42.7,73.8,93.1,50.4,150,18200,24100,28800
202324,2019/2020,3 YAG,First-degree,Male,CAH07-01-01,Physics,2240,2160,0.3,3.5,2155,5.1,5.2,61.7,80.8,89.6,27.9,1310,28900,37000,47200
202223,2020/2021,1 YAG,First-degree,Female,CAH07-02-01,Chemistry,1455,1430,0.4,1.7,1425,1.4,4.1,55.9,84.9,94.4,38.6,790,22300,26300,31400
202122,2019/2020,1 YAG,First-degree,Female,CAH02-05-01,Medical technology,800,800,0.4,0.2,795,1.1,4.2,80.3,93.9,94.8,14.4,640,26300,29600,34700
202223,2020/2021,1 YAG,First-degree,Female,CAH02-04-08,Learning disabilities nursing,260,260,0.8,0.4,255,0.4,1.6,87.9,98,98,10.2,220,27000,33900,41200
202324,2019/2020,3 YAG,First-degree,Female,CAH13-01-03,Landscape design,60,60,1.7,2.5,60,6.8,5.1,73.5,83.8,88,14.5,40,24900,30000,31800
202223,2020/2021,1 YAG,First-degree,Male,CAH13-01-01,Architecture,1190,1170,0.6,1.6,1160,3.8,9,54.5,75.8,87.1,32.6,615,18600,22300,25900
202324,2019/2020,3 YAG,First-degree,Female,CAH02-04-09,Others in nursing,335,335,1.8,0.4,330,3.8,3.1,71,91.6,93.1,22.1,230,30700,38800,47900
202122,2019/2020,1 YAG,First-degree,Female,CAH10-01-07,Civil engineering,460,455,0.2,1.3,455,1.7,4,71.1,90,94.3,23.1,320,25900,28100,31000
202324,2019/2020,3 YAG,First-degree,Female,CAH19-04-02,German and scandinavian studies,240,220,1.1,8.1,215,6.4,6.4,71.8,82.7,87.2,15.4,155,27100,30700,37300
202324,2019/2020,3 YAG,First-degree,Female,CAH19-04-01,French studies,575,535,0.3,7.2,530,6.5,5.6,73.2,84.7,87.9,14.7,375,25300,30700,37000
202324,2019/2020,3 YAG,First-degree,Male,CAH11-01-03,Information systems,295,290,0.5,1.5,285,6.6,10.9,76,80.8,82.5,6.5,215,24200,31800,43900
202324,2019/2020,3 YAG,First-degree,Male,CAH07-01-02,Astronomy,190,180,0,3.6,180,5.6,6.4,61.5,78.6,88,26.5,110,26400,32200,41000
202324,2019/2020,3 YAG,First-degree,Male,CAH06-01-01,Animal science,110,105,0,4.8,105,6.7,5.7,66.6,80.9,87.6,21,70,22700,26700,30400
202122,2019/2020,1 YAG,First-degree,Female,CAH01-01-01,Medical sciences (non-specific),160,160,0.6,0.6,155,0.6,3.2,27.7,69.4,96.2,68.5,45,15700,21500,25900
202324,2019/2020,3 YAG,First-degree,Male,CAH02-06-02,Nutrition and dietetics,185,180,0.6,2.3,180,3.1,7,72.9,86.2,89.9,17,125,24500,30400,35500
202324,2019/2020,3 YAG,First-degree,Female,CAH07-02-01,Chemistry,1480,1450,0.5,2,1440,2.9,6.2,66.5,84.7,90.9,24.4,950,27800,33300,41400
202122,2019/2020,1 YAG,First-degree,Female,CAH13-01-03,Landscape design,60,60,1.7,1.6,60,3.4,6.8,45.8,76.3,89.8,44.1,25,21200,23200,26300
202122,2019/2020,1 YAG,First-degree,Female,CAH24-01-05,Media studies,2310,2275,0.7,1.5,2260,2.4,9.1,66.7,83.4,88.5,21.8,1470,13500,18200,22300
202122,2019/2020,1 YAG,First-degree,Female,CAH10-03-03,Polymers and textiles,50,50,0,3.2,50,2.5,7.1,80.5,89.7,90.4,9.9,40,13900,17500,20300
202324,2019/2020,3 YAG,First-degree,Male,CAH19-04-08,American and australasian studies,145,145,0.7,1.5,145,6.3,6.2,75.4,84.7,87.5,12.1,105,23800,28200,32200
202122,2019/2020,1 YAG,First-degree,Female,CAH20-02-01,Philosophy,1205,1185,0.2,1.5,1185,1.7,5.5,47.7,80.2,92.8,45.1,550,15500,20800,25900
202122,2019/2020,1 YAG,First-degree,Female,CAH06-01-01,Animal science,915,905,0.3,1.1,900,3.2,5.8,61.4,83.2,91,29.5,535,14600,18200,21500
202324,2021/2022,1 YAG,First-degree,Male,CAH10-01-04,Aeronautical and aerospace engineering,1425,1405,0.5,1.5,1395,4.1,7.4,72.5,83.6,88.5,16,995,25600,31500,36600
202223,2020/2021,1 YAG,First-degree,Male,CAH03-01-03,Ecology and environmental biology,340,330,0.6,1.9,330,3.9,10.8,55.6,76.3,85.4,29.7,175,16100,20800,23700
202122,2019/2020,1 YAG,First-degree,Female,CAH25-02-04,Dance,900,895,0.6,0.7,890,1.8,8.3,64.9,85.7,90,25.1,530,11000,15300,19300
202122,2019/2020,1 YAG,First-degree,Male,CAH10-03-07,Materials science,120,115,1.2,2.5,115,7.9,8.6,41.4,70.4,83.6,42.2,45,25200,30300,36500
202122,2019/2020,1 YAG,First-degree,Male,CAH03-01-07,Genetics,100,100,2,1,95,3.9,6,29.3,62.2,90.1,60.8,30,19900,23700,28800
202324,2019/2020,3 YAG,First-degree,Male,CAH24-01-03,Publishing,25,25,2.1,0,25,10.8,3.6,81.9,85.6,85.6,3.6,20,20900,24900,35500
202324,2021/2022,1 YAG,First-degree,Female,CAH02-02-03,Pharmacy,1455,1445,0.6,0.9,1435,1,20.4,51.7,75.5,78.6,26.9,650,18300,27800,33300
202324,2019/2020,3 YAG,First-degree,Female,CAH02-05-04,"Anatomy, physiology and pathology",535,520,0.5,3,520,2.9,5.6,60.5,84.9,91.4,31,310,28200,36600,42800
202122,2019/2020,1 YAG,First-degree,Male,CAH11-01-08,Others in computing,385,380,0.9,1.3,375,3,9.4,75,83.3,87.6,12.6,280,19000,23700,28800
202122,2019/2020,1 YAG,First-degree,Female,CAH19-01-05,Creative writing,760,750,0.7,1.2,745,3.5,11.7,51.3,75,84.8,33.5,370,11300,16100,20400
202324,2019/2020,3 YAG,First-degree,Male,CAH04-01-01,Psychology (non-specific),1800,1760,0.6,2.2,1750,3.9,7.6,67.6,85,88.5,20.8,1145,22300,27100,33300
202122,2019/2020,1 YAG,First-degree,Male,CAH19-04-01,French studies,240,230,0.4,4.5,230,5.9,4.2,53,78.2,89.9,36.9,115,18200,23400,29600
202324,2021/2022,1 YAG,First-degree,Male,CAH26-01-02,Physical geographical sciences,615,595,0.7,3.4,590,3.6,6.2,59.8,84.7,90.2,30.4,340,19400,24900,28900
202122,2019/2020,1 YAG,First-degree,Female,CAH09-01-01,Mathematics,1970,1950,0.2,1.1,1945,2.5,4,53.8,84.7,93.5,39.7,1035,20100,25600,31800
202223,2020/2021,1 YAG,First-degree,Female,CAH13-01-01,Architecture,1105,1080,1.1,2.4,1070,2.8,9.2,50.7,75.3,88,37.2,525,17900,21900,25600
202223,2020/2021,1 YAG,First-degree,Female,CAH19-04-08,American and australasian studies,280,270,0.9,3.8,270,2.8,7,47.4,81,90.2,42.8,125,19000,23000,27400
202223,2020/2021,1 YAG,First-degree,Female,CAH09-01-01,Mathematics,2165,2135,0.8,1.5,2115,2.4,5.2,56.4,85.6,92.4,36.1,1175,21900,27700,33600
202324,2021/2022,1 YAG,First-degree,Female,CAH10-01-07,Civil engineering,500,490,1.2,2,480,1.8,3.7,74.8,90.6,94.5,19.7,360,27400,30400,34400
202223,2020/2021,1 YAG,First-degree,Female,CAH25-02-01,Performing arts (non-specific),345,330,1.1,3.1,330,1.2,9.4,73.2,86.5,89.4,16.2,220,12100,16800,21500
202223,2020/2021,1 YAG,First-degree,Female,CAH10-01-08,Electrical and electronic engineering,250,245,1.2,1.6,245,3.6,5.2,75,90,91.2,16.2,180,26600,32500,39800
202324,2019/2020,3 YAG,First-degree,Female,CAH09-01-01,Mathematics,1975,1935,0.4,2,1925,3.9,4.4,72.7,88.8,91.7,19.1,1390,29300,35500,44300
